250130020509,-0.306,-1.839,10.725
250130020509,-0.306,-0.919,7.354
250130020509,1.226,0.000,10.265
250130020509,2.145,-0.613,10.572
250130020509,-1.226,-2.451,9.959
250130020509,0.613,-0.613,7.967
250130020509,0.000,0.000,10.419
250130020509,-0.306,-0.153,8.427
250130020509,0.306,0.153,8.427
250130020509,-1.073,-0.766,11.491
250130020509,0.000,-0.460,9.806
250130020509,-0.153,-0.919,9.040
250130020509,-0.153,-0.153,9.346
250130020510,-0.153,0.000,9.346
250130020510,0.000,-0.153,9.499
250130020510,0.000,0.000,9.346
250130020510,0.000,-0.153,9.346
250130020510,0.000,0.000,9.346
250130020510,0.000,-0.153,9.499
250130020510,0.000,0.000,9.499
250130020510,-0.153,0.000,9.499
250130020510,-0.153,-0.153,9.499
250130020510,-0.153,-0.153,9.499
250130020510,-0.153,-0.153,9.346
250130020510,-0.153,-0.153,9.499
250130020510,-0.153,-0.153,9.346
250130020510,0.000,-0.153,9.499
250130020510,-0.153,-0.153,9.499
250130020510,-0.153,-0.153,9.346
250130020510,-0.153,-0.153,9.499
250130020510,-0.153,0.000,9.346
250130020510,-0.306,0.000,9.346
250130020510,-0.153,-0.153,9.499
250130020510,-0.153,0.000,9.346
250130020510,-0.153,-0.153,9.346
250130020511,0.000,0.000,9.499
250130020511,-0.153,0.000,9.346
250130020511,-0.153,-0.153,9.346
250130020511,-0.153,0.000,9.346
250130020511,0.000,0.000,9.499
250130020511,-0.306,-0.153,9.499
250130020511,-0.153,0.000,9.346
250130020511,-0.153,-0.153,9.346
250130020511,0.000,-0.153,9.346
250130020511,-0.153,0.000,9.346
250130020511,-0.153,-0.153,9.346
250130020511,-0.306,-0.153,9.346
250130020511,-0.153,0.000,9.346
250130020511,-0.306,0.000,9.499
250130020511,-0.153,0.153,9.193
250130020511,-0.153,-0.153,9.346
250130020511,-0.153,-0.153,9.499
250130020512,0.000,0.000,9.346
250130020512,-0.153,0.000,9.346
250130020512,-0.153,0.000,9.499
250130020512,-0.153,-0.153,9.499
250130020512,-0.153,-0.153,9.499
250130020512,-0.153,0.000,9.499
250130020512,-0.153,0.000,9.499
250130020512,-0.153,-0.153,9.346
250130020512,-0.153,0.000,9.346
250130020512,-0.153,-0.153,9.499
250130020512,-0.153,0.000,9.346
250130020512,-0.153,-0.153,9.499
250130020512,-0.153,-0.153,9.499
250130020512,-0.153,0.000,9.346
250130020512,0.000,-0.153,9.499
250130020513,-0.153,0.000,9.499
250130020513,0.000,0.000,9.346
250130020513,-0.153,-0.153,9.346
250130020513,-0.153,-0.153,9.499
250130020513,-0.153,0.000,9.499
250130020513,-0.153,0.000,9.499
250130020513,-0.153,-0.153,9.499
250130020513,-0.153,-0.153,9.499
250130020513,-0.153,0.000,9.499
250130020513,-0.153,-0.153,9.346
250130020513,-0.153,-0.153,9.653
250130020513,-0.153,0.000,9.499
250130020513,-0.153,-0.153,9.499
250130020513,-0.153,-0.153,9.499
250130020514,-0.153,-0.153,9.499
250130020514,-0.306,0.000,9.499
250130020514,-0.153,-0.153,9.499
250130020514,-0.153,0.000,9.499
250130020514,-0.153,0.000,9.346
250130020514,-0.153,-0.153,9.346
250130020514,-0.306,0.000,9.346
250130020514,-0.153,0.000,9.346
250130020514,-0.153,-0.153,9.346
250130020514,-0.153,-0.153,9.499
250130020514,0.000,-0.153,9.499
250130020635,-0.147,1.011,8.029,5
250130020636,0.398,0.006,8.954,7
250130020637,-0.141,-1.924,8.482,0
250130020638,0.447,-1.790,9.162,1
250130020640,0.466,-0.742,9.303,0
250130020641,-0.159,-0.067,9.426,0
250130020642,-0.141,-0.067,9.414,0
250130020643,-0.172,-0.067,9.395,0
250130022239,-0.055,-0.190,9.604,1
250130022240,-0.135,-0.061,9.383,0
250130022241,-0.141,-0.086,9.426,0
250130022242,-0.165,-0.067,9.444,0
250130022243,-0.153,-0.061,9.395,0
250130022923,-0.772,0.362,9.389,6
250130022924,-0.447,0.104,9.346,2
250130022925,0.202,0.116,9.438,0
250130022926,-0.184,-0.098,9.450,0
250130022927,-0.165,-0.025,9.389,0
250130022928,-0.153,-0.025,9.420,0
250130023316,-0.827,-0.098,9.322,4
250130023317,-0.319,-0.570,9.555,0
250130023318,-0.147,0.080,9.383,0
250130023319,-0.147,-0.055,9.420,0
250130023320,-0.190,-0.043,9.432,0
250130024442,-0.748,0.313,9.119,14
250130024443,-0.515,-0.270,9.573,0
250130024444,-0.141,0.092,9.401,0
250130024445,-0.190,-0.031,9.432,0
250130024446,-0.165,-0.031,9.395,0
