250205102136,-2.108,7.066,-6.876,5
250205102137,-1.152,8.378,-3.953,4
250205102138,-0.178,9.285,-3.358,0
250205102139,-0.607,8.936,-4.069,0
250205102140,-1.115,8.972,-3.579,0
250205102141,-0.601,8.788,-4.596,0
250205102142,0.570,8.562,-4.750,0
250205102143,-0.601,9.334,-3.064,0
250205102144,-1.734,8.776,-4.413,1
250205102145,-2.390,8.758,-3.849,0
250205102146,-1.195,9.150,-2.378,0
250205102147,-0.435,5.246,-7.759,4
250205102148,-3.236,3.242,-9.083,0
250205102149,-3.015,4.474,-8.310,0
250205102151,-3.162,4.835,-8.188,0
250205102152,-3.193,4.958,-8.151,0
250205102153,-3.218,4.995,-8.102,0
250205102154,-3.812,5.479,-7.354,0
250205102155,-3.818,3.444,-8.739,0
250205102156,-4.750,4.039,-7.839,1
250205102157,-4.020,3.144,-8.807,2
250205102158,-3.677,4.976,-7.802,0
250205102159,-2.660,6.417,-7.017,0
250205102200,-2.733,4.860,-8.274,2
250205102201,-2.690,4.934,-8.335,1
250205102202,-2.347,6.784,-6.938,0
250205102203,-3.162,6.552,-6.797,0
250205102204,-3.267,6.116,-7.177,0
250205102205,-3.297,6.172,-7.281,0
250205102206,-1.771,7.606,-6.116,0
250205102207,-0.172,7.857,-6.037,0
250205102208,-0.521,7.538,-6.435,0
250205102209,-0.699,7.557,-6.411,0
250205102210,-0.362,7.728,-6.325,0
250205102211,-0.251,8.065,-5.749,0
250205102212,-1.293,7.973,-5.675,1
250205102213,-3.751,8.219,-4.247,0
250205102214,-3.990,8.114,-4.235,0
250205102215,-3.420,7.171,-5.320,4
250205102216,-2.580,7.649,-5.044,6
250205102217,1.354,7.606,-4.155,5
250205102218,-0.827,6.147,-8.488,8
250205102219,-2.789,6.931,-7.042,8
250205102220,-2.108,6.466,-7.207,2
250205102221,-1.906,7.299,-6.386,5
250205102222,-1.551,7.894,-5.767,0
250205102223,-1.477,7.330,-5.822,5
250205102224,-1.575,7.483,-6.723,6
250205102225,-1.814,6.833,-6.938,1
250205102227,-1.900,6.876,-7.017,0
250205102228,-2.494,7.244,-6.392,0
250205102229,-1.305,7.550,-6.300,0
250205102230,-0.337,7.986,-5.945,1
250205102231,-2.212,7.103,-6.539,0
250205102232,-3.340,6.748,-6.472,2
250205102233,-3.034,7.532,-5.975,1
250205102234,-3.420,7.318,-5.779,0
250205102235,-3.028,7.937,-5.209,0
250205102236,-1.262,8.482,-5.013,0
250205102237,-1.158,8.739,-4.719,0
250205102238,-2.304,8.225,-4.639,0
250205102239,-2.660,6.895,-6.729,0
250205102240,-1.477,6.797,-7.250,1
250205102241,-1.177,6.631,-7.195,0
250205102242,-1.287,6.754,-7.220,0
250205102243,-1.728,6.925,-6.938,0
250205102244,-1.563,7.538,-6.325,0
250205102245,-1.924,8.090,-5.436,0
250205102246,-1.587,8.274,-5.307,0
250205102247,-1.361,7.213,-6.294,5
250205102248,-2.059,6.257,-7.581,4
250205102249,-2.053,7.023,-6.490,0
250205102250,-2.985,6.889,-7.060,7
250205102251,-1.863,9.052,-2.384,5
250205102252,-0.815,7.600,-5.032,6
250205102253,-2.470,6.006,-8.317,8
250205102254,-1.630,7.121,-5.902,6
250205102255,-0.876,7.299,-6.086,9
250205102256,-1.955,7.685,-5.595,3
250205102257,-1.624,7.863,-5.405,2
250205102258,-1.551,8.047,-5.963,5
250205102259,-1.520,7.937,-7.410,6
250205102300,-1.483,6.981,-5.694,1
250205102301,-1.747,7.226,-6.515,2
250205102302,-1.618,7.085,-6.858,1
250205102303,-1.575,7.213,-6.791,2
250205102304,-1.753,7.079,-6.803,2
250205102305,-2.071,7.066,-6.784,0
250205102306,-1.802,7.256,-6.705,2
250205102308,-1.465,8.047,-5.644,1
250205102309,-1.698,7.986,-5.651,0
250205102310,-1.336,7.930,-5.939,2
250205102311,-0.981,7.581,-6.147,1
250205102312,-1.318,8.464,-5.240,2
250205102313,-1.869,8.145,-5.363,1
250205102314,-2.562,7.079,-6.159,0
250205102315,-3.408,3.077,-9.175,3
250205102316,-0.362,6.172,-7.783,6
250205102317,-2.035,0.999,-9.230,4
250205102318,-2.445,-3.536,-9.328,1
250205102319,-2.868,-2.206,-9.720,4
250205102320,-3.542,-1.888,-9.322,4
250205102321,-3.156,-1.140,-9.383,2
250205102322,-4.284,-0.674,-9.150,4
250205102323,-3.959,-0.607,-9.126,0
250205102324,-3.058,-1.673,-9.732,2
250205102325,-2.979,-0.349,-9.849,2
250205102326,-2.292,0.049,-9.928,6
250205102327,-1.250,3.064,-9.420,0
250205102328,-2.396,-0.074,-9.671,1
250205102329,-3.101,-1.759,-9.616,3
250205102330,-3.144,-0.705,-9.855,4
250205102331,-3.052,-0.968,-9.677,2
250205102332,-2.911,0.215,-9.622,4
