250201001452,2.929,-0.968,-9.138,0
250201001453,5.638,0.270,-8.188,0
250201001454,4.940,-0.080,-8.543,0
250201001455,4.903,0.123,-8.574,0
250201003000,-9.150,-2.212,-1.649,0
250201003001,-4.174,2.923,-7.765,0
250201003002,-0.435,4.253,-8.825,0
250201003003,-0.423,2.697,-9.475,0
250201003227,7.042,-6.123,3.218,0
250201003228,7.875,-5.822,0.674,0
250201003229,8.133,-5.559,-0.215,0
250201003230,8.163,-5.497,-0.184,0
250201004638,9.450,0.680,-2.580,0
250201004639,9.518,-0.184,-2.494,0
250201004640,9.530,-0.116,-2.568,0
250201004641,9.548,-0.349,-2.317,0
250201005648,8.862,0.472,-4.259,0
250201005649,8.923,0.055,-4.229,0
250201005650,8.954,0.055,-4.131,0
250201005651,8.978,0.110,-4.118,0
250201011930,6.527,2.697,-6.392,2
250201011931,-1.771,-2.979,-8.893,0
250201011932,-3.481,-2.114,-8.911,0
250201011933,-3.426,-1.324,-9.113,0
250201020101,-7.575,-3.040,-5.136,0
250201020102,-7.471,-3.211,-5.209,0
250201020103,-7.416,-3.254,-5.326,0
250201020104,-7.342,-3.450,-5.295,0
250201023006,8.623,4.241,-2.911,9
250201023007,7.587,4.370,-3.659,8
250201023008,8.120,3.659,-2.451,16
250201023009,9.064,3.426,-2.298,10
250201023010,7.017,2.801,-5.228,11
250201023011,6.901,3.297,-6.778,6
250201023012,7.152,4.112,-5.240,0
250201023013,5.896,5.522,-5.951,15
250201023014,5.075,4.658,-6.993,11
250201023015,5.804,2.807,-7.256,0
250201023016,8.684,-1.955,-4.069,0
250201023017,8.960,-2.740,-2.954,0
250201023018,9.346,-0.294,-2.703,1
250201023055,8.960,4.351,-1.575,20
250201023056,8.458,4.480,-1.048,14
250201023057,6.288,4.878,1.005,19
250201023058,8.531,4.664,0.864,20
250201023059,8.035,5.099,0.938,16
250201023100,7.563,5.301,-0.257,15
250201023101,8.531,4.737,-0.650,21
250201023102,8.298,5.387,-0.748,9
250201023103,5.994,4.547,-3.794,13
250201023104,10.002,2.568,-1.152,10
250201023105,8.427,1.183,-4.578,7
250201023106,8.819,1.183,-4.192,0
250201023108,8.611,3.316,-2.844,0
250201023109,8.549,4.094,1.213,9
250201023110,5.553,4.186,2.384,17
250201023111,5.191,4.106,6.582,14
250201023112,6.668,3.248,5.209,16
250201023113,6.987,3.297,7.048,12
250201023114,9.469,1.587,1.465,0
250201023115,9.456,-0.895,-1.097,0
250201023116,6.668,-5.798,-4.174,0
250201023117,6.576,-5.939,-4.315,0
250201023055,8.960,4.351,-1.575,20
250201023056,8.458,4.480,-1.048,14
250201023057,6.288,4.878,1.005,19
250201023058,8.531,4.664,0.864,20
250201023059,8.035,5.099,0.938,16
250201023100,7.563,5.301,-0.257,15
250201023101,8.531,4.737,-0.650,21
250201023102,8.298,5.387,-0.748,9
250201023103,5.994,4.547,-3.794,13
250201023104,10.002,2.568,-1.152,10
250201023105,8.427,1.183,-4.578,7
250201023106,8.819,1.183,-4.192,0
250201023108,8.611,3.316,-2.844,0
250201023109,8.549,4.094,1.213,9
250201023110,5.553,4.186,2.384,17
250201023111,5.191,4.106,6.582,14
250201023112,6.668,3.248,5.209,16
250201023113,6.987,3.297,7.048,12
250201023114,9.469,1.587,1.465,0
250201023115,9.456,-0.895,-1.097,0
250201023116,6.668,-5.798,-4.174,0
250201023117,6.576,-5.939,-4.315,0
250201023118,6.190,-6.527,-5.412,5
250201023119,6.901,-4.456,-5.191,0
250201023120,7.765,-3.996,-4.486,0
250201023121,9.224,-2.513,-2.684,2
250201023122,9.352,0.993,-1.538,2
250201023123,9.095,2.562,-1.857,1
250201023124,7.164,6.502,-0.723,0
250201023125,7.244,6.668,-0.233,0
250201023126,7.465,6.251,-0.067,1
250201023127,8.666,3.303,-2.789,0
250201023140,2.035,4.842,7.446,18
250201023141,2.317,5.258,5.332,16
250201023142,1.881,5.148,5.810,19
250201023143,-1.851,7.207,1.661,15
250201023144,-3.297,6.686,1.857,10
250201023145,-6.692,6.435,0.509,6
250201023146,-6.343,6.662,0.282,11
250201023147,-4.885,7.471,-1.532,15
250201023148,-6.913,5.859,-2.421,4
250201023149,-9.058,1.875,2.108,1
250201023150,-9.487,0.215,1.575,0
250201023151,-9.377,-1.532,1.826,0
250201023140,2.035,4.842,7.446,18
250201023141,2.317,5.258,5.332,16
250201023142,1.881,5.148,5.810,19
250201023143,-1.851,7.207,1.661,15
250201023144,-3.297,6.686,1.857,10
250201023145,-6.692,6.435,0.509,6
250201023146,-6.343,6.662,0.282,11
250201023147,-4.885,7.471,-1.532,15
250201023148,-6.913,5.859,-2.421,4
250201023149,-9.058,1.875,2.108,1
250201023150,-9.487,0.215,1.575,0
250201023151,-9.377,-1.532,1.826,0
250201023152,-9.444,-2.029,1.765,2
250201023153,-9.303,-2.096,0.558,0
250201023154,-9.438,-1.857,0.178,1
250201023155,-8.985,-3.021,-0.999,1
250201023156,-9.015,-2.801,-1.171,0
250201023157,-9.175,-2.733,-0.337,0
250201023158,-9.475,-1.783,-0.784,1
250201023200,-9.193,-1.698,-2.703,2
250201023201,-8.709,-2.004,-3.487,0
250201023202,-8.525,-1.416,-4.118,1
250201023203,-8.488,-2.366,-3.634,0
250201023211,-8.249,4.676,-1.538,0
250201023212,-8.004,4.652,-1.005,0
250201023213,-5.448,7.930,-0.693,0
250201023214,-6.858,6.766,-1.011,0
250201023237,-5.222,-0.184,-4.750,8
250201023238,-9.144,2.482,-2.145,3
250201023239,-8.065,-1.011,-4.167,0
250201023240,-7.679,-0.196,-5.945,2
250201023241,-7.894,0.313,-4.842,1
250201023242,-7.655,-1.532,-5.185,0
250201023243,-6.637,-0.417,-6.925,0
250201023244,-5.951,-1.489,-7.600,0
250201023245,-5.614,-0.607,-7.839,0
250201023255,-2.801,5.883,5.632,16
250201023256,-0.760,5.356,6.938,5
250201023257,0.349,5.583,8.519,9
250201023258,-1.269,5.068,8.353,3
250201023259,-3.990,5.914,6.435,0
250201023300,-4.750,6.680,5.197,0
250201023301,-6.539,6.006,4.057,0
250201023302,-7.563,4.572,3.873,3
250201023303,-8.966,0.901,1.624,1
250201023304,-8.905,-3.953,-0.545,0
250201023305,-9.015,-3.457,-0.858,1
250201023306,-9.101,-2.997,-1.213,1
250201023307,-9.089,-2.341,-1.551,0
250201023308,-9.248,-1.624,-1.992,0
250201023309,-9.132,-1.391,-2.733,0
250201023310,-9.070,-0.545,-3.070,3
250201023311,-8.850,1.189,-3.126,5
250201023312,-9.046,0.625,-3.242,0
250201023313,-9.371,0.184,-2.758,2
250201023315,-9.340,-0.435,-2.035,0
250201023316,-9.217,-0.631,-2.801,0
250201023317,-9.040,0.319,-3.230,3
250201023318,-9.254,0.521,-3.175,4
250201023319,-8.923,0.797,-3.401,1
250201023320,-8.366,3.493,-3.028,0
250201023321,-8.378,1.128,-4.100,0
250201023322,-8.163,0.490,-5.369,2
250201023323,-7.802,0.870,-5.761,3
250201023324,-7.410,-0.080,-5.810,0
250201023325,-7.514,1.226,-6.086,4
250201023326,-7.569,1.544,-5.828,1
250201023327,-7.734,0.772,-5.571,1
250201023328,-7.385,1.244,-6.159,0
250201023329,-6.625,2.979,-6.343,0
250201023343,-6.545,0.141,-7.091,1
250201023344,-6.362,0.840,-7.287,4
250201023345,-6.178,0.693,-7.563,0
250201023346,-5.822,0.270,-7.593,1
250201023354,-5.957,0.404,-7.685,2
