250203102829,1.489,9.567,2.574,13
250203102830,-2.764,-3.414,5.283,4
250203102831,-1.857,0.129,7.477,0
250203102832,-0.043,4.345,8.225,4
250203102833,1.281,9.316,0.411,7
250203102834,-0.227,9.922,0.208,0
250203102835,-0.215,9.916,0.202,0
250203102836,-0.208,9.898,0.190,0
250203102837,-0.215,9.898,0.221,0
250203102929,-1.618,0.386,8.991,0
250203102930,-3.260,-0.932,8.703,1
250203102931,-1.943,1.544,8.899,0
250203102932,-3.634,-0.644,8.697,0
250203102929,-1.618,0.386,8.991,0
250203102930,-3.260,-0.932,8.703,1
250203102931,-1.943,1.544,8.899,0
250203102932,-3.634,-0.644,8.697,0
250203102933,-3.647,-0.141,8.758,1
250203102934,-4.033,-0.239,8.782,0
250203102935,-4.088,0.257,8.359,8
250203102936,2.317,0.208,8.574,0
250203102937,-4.462,-3.922,7.428,0
250203102938,-6.558,-4.388,5.767,0
250203102939,-3.775,-2.770,7.783,2
250203102940,0.594,-0.864,9.291,0
250203102941,-1.195,-4.486,8.114,3
250203102942,-2.029,-6.803,6.711,2
250203102943,-0.742,-8.206,5.651,1
250203102954,-0.447,-4.357,7.851,2
250203102955,-1.851,0.159,9.046,0
250203102956,-1.403,-2.016,9.113,0
250203102957,-1.036,-2.274,9.126,0
250203102958,-1.232,-1.146,9.273,0
250203103000,-0.484,-7.973,3.469,6
250203103001,0.006,-10.216,-0.429,0
250203103002,-0.012,-10.265,-0.484,0
250203103003,0.031,-10.186,-0.429,0
250203103004,0.018,-10.204,-0.423,0
250203103005,0.006,-10.192,-0.460,0
250203103105,-0.006,-10.272,-0.466,1
250203103106,0.006,-10.204,-0.435,0
250203103107,0.006,-10.204,-0.441,0
250203103108,0.012,-10.186,-0.429,0
250203103109,-0.625,-5.859,-5.228,8
250203103110,-2.157,-2.574,-9.555,7
250203103111,2.372,-3.383,-8.617,12
250203103112,4.315,-4.351,4.296,4
250203103113,-7.299,-1.385,4.382,1
250203103114,-0.889,-8.525,4.848,5
250203103115,-3.444,-7.532,4.578,7
250203103116,3.064,-5.412,3.003,2
250203103117,8.390,-0.974,4.106,0
250203103118,7.998,-0.135,4.964,1
250203103119,-0.490,-2.819,8.641,7
250203103120,0.104,-0.625,9.211,0
250203103121,0.282,-0.754,9.377,0
250203103122,0.257,-0.791,9.414,0
250203103123,0.239,-0.791,9.414,0
250203103150,0.932,-6.460,-2.415,6
250203103151,0.999,-0.699,9.469,1
250203103152,0.754,-0.190,9.377,0
250203103153,0.803,-0.178,9.389,0
250203103154,0.925,-0.239,9.377,0
250203103155,0.925,-0.202,9.340,0
250203103224,-2.409,3.138,8.439,0
250203103225,0.135,-0.306,9.371,0
250203103226,0.153,-1.177,9.395,0
250203103227,0.129,-1.980,9.113,0
250203103239,-0.264,-0.846,9.389,0
250203103240,-0.233,-0.870,9.383,0
250203103241,-0.257,-0.925,9.438,0
250203103242,-0.276,-0.913,9.395,0
250203103243,-0.300,-1.042,9.622,1
250203103244,-0.325,-0.981,9.512,1
250203103245,-0.264,-0.950,9.426,0
250203103246,-0.215,-0.876,9.358,0
250203103247,-0.282,-0.913,9.377,0
250203103248,-0.374,-1.103,8.942,1
250203103249,-0.245,-1.097,9.530,1
250203103250,-0.239,-0.925,9.493,1
250203103251,-0.288,-0.938,9.365,0
250203103252,-0.276,-0.938,9.389,0
250203103253,-0.270,-0.938,9.401,0
250203103255,-0.300,-0.968,9.389,0
250203103259,-0.276,-1.011,9.401,0
250203103300,-0.282,-0.956,9.371,0
250203103301,-0.233,-0.944,9.377,0
250203103302,-0.257,-0.956,9.389,0
250203103324,-0.165,-1.042,9.346,0
