250208231533,-2.274,-6.662,-6.968,0.0
250208231534,-2.261,-6.631,-6.944,0.0
250208231535,-2.255,-6.65,-6.95,0.0
250208231536,-2.286,-6.625,-6.962,0.0
250208231537,-2.249,-6.65,-6.919,0.0
250208231538,-2.243,-6.637,-6.95,0.0
250208231539,-2.323,-6.619,-6.987,0.0
250208231540,-2.268,-6.601,-6.956,0.0
250208231542,-2.28,-6.588,-6.987,0.0
250208231543,-2.286,-6.631,-6.974,0.0
250208231544,-2.268,-6.601,-6.962,0.0
250208231545,-2.268,-6.601,-6.981,0.0
250208231546,-2.261,-6.601,-7.011,0.0
250208231547,-2.28,-6.601,-6.987,0.0
250208231548,-2.286,-6.619,-7.011,0.0
250208231549,-2.255,-6.582,-6.981,0.0
250208231550,-2.261,-6.601,-6.993,0.0
250208231551,-2.292,-6.552,-6.968,0.0
250208231552,-2.292,-6.558,-7.011,0.0
250208231553,-2.274,-6.594,-6.999,0.0
250208231554,-2.261,-6.552,-6.999,0.0
250208231555,-2.255,-6.643,-6.987,0.0
250208231556,-2.231,-6.631,-6.962,0.0
250208231557,-2.261,-6.674,-6.981,0.0
250208231558,-2.237,-6.631,-6.95,0.0
250208231559,-2.268,-6.662,-6.95,0.0
250208231600,-2.304,-6.692,-6.938,0.0
250208231601,-2.274,-6.686,-6.931,0.0
250208231602,-2.268,-6.686,-6.944,0.0
250208231603,-2.237,-6.674,-6.925,0.0
250208231604,-2.249,-6.631,-6.95,0.0
250208231605,-2.231,-6.656,-6.95,0.0
250208231606,-2.237,-6.631,-6.968,0.0
250208231607,-2.292,-6.637,-6.993,0.0
250208231608,-2.304,-6.656,-6.968,0.0
250208231609,-2.31,-6.588,-6.981,0.0
250208231610,-2.286,-6.613,-6.962,0.0
250208231611,-2.28,-6.631,-6.974,0.0
250208231613,-2.28,-6.619,-6.993,0.0
250208231614,-2.286,-6.625,-6.981,0.0
250208231615,-2.28,-6.607,-6.968,0.0
250208231616,-2.317,-6.619,-6.981,0.0
250208231617,-2.28,-6.594,-6.999,0.0
250208231618,-2.268,-6.625,-6.987,0.0
250208231619,-2.274,-6.607,-6.993,0.0
250208231620,-2.261,-6.613,-6.974,0.0
250208231621,-2.304,-6.637,-6.968,0.0
250208231622,-2.243,-6.631,-6.987,0.0
250208231623,-2.292,-6.637,-6.968,0.0
250208231624,-2.28,-6.613,-6.993,0.0
250208231625,-2.274,-6.619,-7.03,0.0
250208231626,-2.243,-6.607,-6.981,0.0
250208231627,-2.292,-6.594,-7.042,0.0
250208231628,-2.286,-6.57,-7.023,0.0
250208231629,-2.28,-6.564,-7.005,0.0
250208231630,-2.31,-6.594,-7.005,0.0
250208231631,-2.298,-6.545,-7.017,0.0
250208231632,-2.292,-6.594,-7.042,0.0
250208231633,-2.298,-6.564,-7.011,0.0
250208231634,-2.292,-6.564,-7.005,0.0
250208231635,-2.298,-6.521,-7.011,0.0
250208231636,-2.298,-6.539,-7.011,0.0
250208231637,-2.347,-6.552,-7.042,0.0
250208231638,-2.323,-6.515,-7.023,0.0
250208231639,-2.298,-6.521,-7.011,0.0
250208231640,-2.347,-6.539,-7.036,0.0
250208231641,-2.31,-6.539,-7.054,0.0
250208231642,-2.298,-6.527,-7.03,0.0
250208231644,-2.317,-6.545,-7.048,0.0
250208231645,-2.298,-6.613,-6.944,0.0
250208231646,-2.378,-6.797,-6.772,0.0
250208231647,-2.347,-6.625,-6.95,0.0
250208231648,-2.268,-6.594,-6.981,0.0
250208231649,-2.286,-6.533,-7.072,0.0
250208231650,-2.28,-6.515,-7.097,0.0
250208231651,-2.261,-6.435,-7.128,0.0
250208231652,-2.243,-6.435,-7.177,0.0
250208231653,-2.219,-6.423,-7.158,0.0
250208231654,-2.243,-6.398,-7.226,0.0
250208231655,-2.188,-6.38,-7.177,0.0
250208231656,-2.17,-6.417,-7.207,0.0
250208231657,-2.2,-6.398,-7.183,0.0
250208231658,-2.176,-6.453,-7.164,0.0
250208231659,-2.2,-6.355,-7.226,0.0
250208231700,-2.194,-6.392,-7.189,0.0
250208231701,-2.163,-6.374,-7.25,0.0
250208231702,-2.163,-6.374,-7.238,0.0
250208231703,-2.157,-6.423,-7.22,0.0
250208231704,-2.127,-6.331,-7.25,0.0
250208231705,-2.157,-6.368,-7.281,0.0
250208231706,-2.176,-6.368,-7.269,0.0
250208231707,-2.182,-6.349,-7.238,0.0
250208231708,-2.114,-6.331,-7.269,0.0
250208231709,-2.133,-6.257,-7.281,0.0
250208231710,-2.133,-6.282,-7.287,0.0
250208231711,-2.157,-6.294,-7.318,0.0
250208231712,-2.102,-6.27,-7.311,0.0
250208231713,-2.127,-6.294,-7.305,0.0
250208231715,-2.102,-6.312,-7.324,0.0
250208231716,-2.09,-6.27,-7.318,0.0
250208231717,-2.102,-6.294,-7.299,0.0
250208231718,-2.102,-6.306,-7.336,0.0
250208231719,-2.102,-6.288,-7.336,0.0
250208231720,-2.059,-6.27,-7.367,0.0
250208231721,-2.041,-6.233,-7.354,0.0
250208231722,-2.041,-6.257,-7.354,0.0
250208231723,-2.059,-6.251,-7.367,0.0
250208231724,-2.084,-6.282,-7.348,0.0
250208231725,-2.029,-6.294,-7.336,0.0
250208231726,-2.053,-6.263,-7.354,0.0
250208231727,-2.01,-6.294,-7.354,0.0
250208231728,-2.059,-6.306,-7.36,0.0
250208231729,-2.029,-6.294,-7.373,0.0
250208231730,-2.065,-6.288,-7.373,0.0
250208231731,-2.016,-6.251,-7.391,0.0
250208231732,-2.035,-6.276,-7.354,0.0
250208231733,-2.01,-6.288,-7.367,0.0
250208231734,-2.151,-6.288,-7.33,0.0
250208231735,-2.121,-6.27,-7.348,0.0
250208231736,-2.133,-6.27,-7.348,0.0
250208231737,-2.127,-6.208,-7.354,0.0
250208231738,-2.133,-6.245,-7.36,0.0
250208231739,-2.102,-6.245,-7.348,0.0
250208231740,-2.108,-6.245,-7.348,0.0
250208231741,-2.139,-6.208,-7.348,0.0
250208231742,-2.121,-6.208,-7.348,0.0
250208231743,-2.108,-6.227,-7.385,0.0
250208231744,-2.121,-6.196,-7.367,0.0
250208231746,-2.133,-6.221,-7.391,0.0
250208231747,-2.121,-6.251,-7.36,0.0
250208231748,-2.102,-6.227,-7.36,0.0
250208231749,-2.108,-6.233,-7.379,0.0
250208231750,-2.114,-6.239,-7.367,0.0
250208231751,-2.108,-6.233,-7.367,0.0
250208231752,-2.127,-6.227,-7.385,0.0
250208231753,-2.09,-6.214,-7.397,0.0
250208231754,-2.114,-6.159,-7.391,0.0
250208231755,-2.151,-6.221,-7.397,0.0
250208231756,-2.114,-6.214,-7.41,0.0
250208231757,-2.127,-6.172,-7.422,0.0
250208231758,-2.145,-6.19,-7.41,0.0
250208231759,-2.102,-6.178,-7.416,0.0
250208231800,-2.096,-6.165,-7.416,0.0
250208231801,-2.071,-6.147,-7.385,0.0
250208231802,-2.084,-6.141,-7.434,0.0
250208231803,-2.102,-6.129,-7.446,0.0
250208231804,-2.096,-6.116,-7.446,0.0
250208231805,-2.084,-6.116,-7.471,0.0
250208231806,-2.102,-6.11,-7.501,0.0
250208231807,-2.09,-6.104,-7.452,0.0
250208231808,-2.065,-6.104,-7.477,0.0
250208231809,-2.053,-6.104,-7.459,0.0
250208231810,-2.041,-6.08,-7.465,0.0
250208231811,-2.071,-6.123,-7.446,0.0
250208231812,-2.047,-6.104,-7.501,0.0
250208231813,-2.059,-6.123,-7.508,0.0
250208231814,-2.065,-6.123,-7.459,0.0
250208231815,-2.065,-6.123,-7.465,0.0
250208231817,-2.047,-6.098,-7.471,0.0
250208231818,-2.053,-6.104,-7.508,0.0
250208231937,-4.014,-6.104,-6.086,1.0
250208231939,-4.498,-7.661,-4.247,0.0
250208231940,-4.492,-7.685,-4.161,0.0
250208231941,-4.413,-7.704,-4.167,0.0
250208231942,-3.947,-7.851,-4.437,0.0
250208231943,-2.525,-6.889,-6.478,0.0
250208231944,-1.134,-7.121,-6.797,0.0
250208231945,-1.06,-7.207,-6.717,0.0
250208231946,-1.109,-7.226,-6.711,0.0
250208231947,-1.103,-7.195,-6.803,0.0
250208231948,-1.085,-7.183,-6.797,0.0
250208231949,-1.036,-7.158,-6.827,0.0
250208231950,-0.987,-7.128,-6.846,0.0
250208231951,-0.968,-7.14,-6.809,0.0
250208231952,-0.932,-7.06,-6.852,0.0
250208231953,-0.95,-7.085,-6.931,0.0
250208231954,-0.913,-7.042,-6.95,0.0
250208231955,-0.778,-5.933,-7.814,0.0
250208231956,-1.581,-3.965,-8.819,0.0
250208231957,-1.391,-2.212,-9.548,0.0
250208231958,-1.189,-1.747,-9.683,0.0
250208231959,-1.305,-1.6,-9.677,0.0
250208232000,-1.281,-1.508,-9.708,0.0
250208232001,-1.342,-1.452,-9.702,0.0
250208232002,-1.403,-1.373,-9.708,0.0
250208232003,-1.41,-1.354,-9.677,0.0
250208232004,-1.452,-1.305,-9.72,0.0
250208232005,-1.759,-0.545,-9.653,0.0
250208232006,-1.269,-0.435,-9.745,0.0
250208232007,-2.029,-0.147,-9.634,0.0
250208232008,-2.004,0.0,-9.653,0.0
250208232010,-2.035,-0.025,-9.745,0.0
250208232011,-4.29,-2.948,-7.802,1.0
250208232012,-7.336,5.828,-1.336,0.0
250208232013,-3.935,0.092,-8.874,0.0
250208232014,-4.217,-2.17,-8.507,0.0
250208232015,-2.893,-3.322,-8.788,0.0
250208232016,-0.239,-1.422,-9.738,0.0
250208232017,0.251,0.251,-9.91,0.0
250208232018,0.343,0.454,-9.922,0.0
250208232019,0.233,0.57,-9.855,0.0
250208232020,0.178,0.594,-9.879,0.0
250208232021,0.092,0.644,-9.892,0.0
250208232022,0.025,0.674,-9.873,0.0
250208232023,0.055,0.656,-9.867,0.0
250208232024,0.031,0.742,-9.916,0.0
250208232025,0.025,0.705,-9.91,0.0
250208232026,0.025,0.717,-9.879,0.0
250208232027,-0.012,0.766,-9.879,0.0
250208232028,-0.006,0.729,-9.885,0.0
250208232029,-0.012,0.723,-9.861,0.0
250208232030,-0.043,0.791,-9.898,0.0
250208232031,-0.055,0.76,-9.892,0.0
250208232032,-0.08,0.846,-9.879,0.0
250208232033,-0.061,0.815,-9.873,0.0
250208232034,-0.092,0.791,-9.83,0.0
250208232035,-0.104,0.846,-9.861,0.0
250208232036,-0.104,0.833,-9.885,0.0
250208232037,-0.092,0.827,-9.898,0.0
250208232038,-0.129,0.858,-9.873,0.0
250208232039,-0.141,0.864,-9.855,0.0
250208232041,-0.135,0.803,-9.83,0.0
250208232042,-0.147,0.901,-9.849,0.0
250208232043,-0.147,0.846,-9.861,0.0
250208232044,-0.141,0.87,-9.867,0.0
250208232045,-0.165,0.883,-9.916,0.0
250208232046,-0.153,0.883,-9.849,0.0
250208232047,-0.172,0.87,-9.892,0.0
250208232048,-0.172,0.919,-9.885,0.0
250208232049,-0.172,0.852,-9.867,0.0
250208232050,-0.208,0.883,-9.849,0.0
250208232051,-0.202,0.907,-9.873,0.0
250208232052,-0.153,0.907,-9.873,0.0
250208232053,-0.159,0.944,-9.836,0.0
250208232054,-0.165,0.932,-9.879,0.0
250208232055,-0.012,-2.231,-8.96,2.0
250208232056,0.288,-7.802,-6.018,0.0
250208232057,1.526,-6.981,-6.699,0.0
250208232058,-0.135,-5.491,-8.206,0.0
250208232059,-0.919,-6.656,-7.14,0.0
250208232100,0.074,-7.434,-6.588,0.0
250208232101,0.165,-7.41,-6.564,0.0
250208232102,0.196,-7.41,-6.613,0.0
250208232103,0.27,-7.348,-6.637,0.0
250208232104,0.349,-7.354,-6.674,0.0
250208232105,0.404,-7.311,-6.662,0.0
250208232106,0.398,-7.324,-6.729,0.0
250208232107,0.429,-7.262,-6.754,0.0
250208232108,0.423,-7.25,-6.791,0.0
250208232109,0.435,-7.238,-6.87,0.0
250208232110,0.533,-7.109,-6.907,0.0
250208232111,0.582,-7.097,-6.956,0.0
250208232113,0.582,-7.072,-6.981,0.0
250208232114,0.631,-7.054,-6.999,0.0
250208232115,0.668,-7.011,-7.011,0.0
250208232116,0.674,-7.005,-7.023,0.0
250208232117,0.631,-6.913,-7.048,0.0
