250209012141,-1.397,-3.138,-9.162,0
250209012142,-1.354,-3.058,-9.193,0
250209012143,-1.293,-2.966,-9.236,0
250209012144,-1.361,-2.844,-9.248,0
250209012145,-1.403,-2.825,-9.254,0
250209012146,-1.354,-2.801,-9.230,0
250209012147,-1.354,-2.764,-9.273,0
250209012148,-1.373,-2.715,-9.309,0
250209012149,-1.416,-2.733,-9.267,0
250209012150,-1.379,-2.697,-9.279,0
250209012151,-1.403,-2.654,-9.285,0
250209012152,-1.403,-2.654,-9.285,0
250209012153,-1.403,-2.666,-9.322,0
250209012154,-1.416,-2.672,-9.303,0
250209012155,-1.452,-2.617,-9.297,0
250209012156,-1.446,-2.623,-9.334,0
250209012157,-1.440,-2.654,-9.279,0
250209012158,-1.428,-2.605,-9.303,0
250209012200,-1.471,-2.617,-9.285,0
250209012201,-1.440,-2.623,-9.303,0
250209012202,-1.410,-2.574,-9.309,0
250209012203,-1.440,-2.537,-9.352,0
250209012204,-1.452,-2.599,-9.316,0
250209012205,-1.446,-2.556,-9.334,0
250209012206,-1.440,-2.531,-9.352,0
250209012207,-1.459,-2.562,-9.328,0
250209012208,-1.471,-2.543,-9.322,0
250209012209,-1.446,-2.507,-9.358,0
250209012210,-1.477,-2.507,-9.401,0
250209012211,-1.452,-2.494,-9.365,0
250209012212,-1.422,-2.482,-9.395,0
250209012213,-1.452,-2.451,-9.334,0
250209012214,-1.452,-2.421,-9.377,0
250209012215,-1.495,-2.433,-9.383,0
250209012216,-1.410,-2.433,-9.389,0
250209012217,-1.477,-2.409,-9.420,0
250209012218,-1.471,-2.396,-9.383,0
250209012219,-1.459,-2.402,-9.365,0
250209012220,-1.465,-2.378,-9.407,0
250209012221,-1.440,-2.390,-9.401,0
250209012222,-1.452,-2.384,-9.358,0
250209012223,-1.428,-2.384,-9.395,0
250209012224,-1.446,-2.341,-9.426,0
250209012225,-1.440,-2.390,-9.401,0
250209012226,-1.440,-2.341,-9.395,0
250209012227,-1.465,-2.353,-9.414,0
250209012228,-1.465,-2.353,-9.414,0
250209012229,-1.440,-2.347,-9.401,0
250209012230,-1.434,-2.323,-9.407,0
250209012232,-1.477,-2.353,-9.432,0
250209012233,-1.446,-2.323,-9.414,0
250209012234,-1.452,-2.341,-9.420,0
250209012235,-1.428,-2.323,-9.395,0
250209012236,-1.465,-2.304,-9.407,0
250209012237,-1.471,-2.317,-9.426,0
250209012238,-1.440,-2.304,-9.401,0
250209012239,-1.483,-2.310,-9.420,0
250209012240,-1.465,-2.341,-9.407,0
250209012241,-1.416,-2.286,-9.395,0
250209012242,-1.434,-2.268,-9.414,0
250209012243,-1.471,-2.298,-9.395,0
250209012244,-1.446,-2.353,-9.407,0
250209012245,-1.434,-2.286,-9.420,0
250209012246,-1.452,-2.286,-9.407,0
250209012247,-1.446,-2.298,-9.426,0
250209012248,-1.428,-2.304,-9.407,0
250209012249,-1.465,-2.304,-9.414,0
250209012250,-1.471,-2.341,-9.444,0
250209012251,-1.440,-2.323,-9.444,0
250209012252,-1.459,-2.341,-9.420,0
250209012253,-1.434,-2.304,-9.420,0
250209012254,-1.452,-2.323,-9.414,0
250209012255,-1.465,-2.304,-9.450,0
250209012256,-1.459,-2.286,-9.438,0
250209012257,-1.459,-2.304,-9.401,0
250209012258,-1.434,-2.310,-9.401,0
250209012259,-1.428,-2.292,-9.414,0
250209012300,-1.465,-2.310,-9.426,0
250209012301,-1.477,-2.286,-9.401,0
250209012303,-1.410,-2.310,-9.407,0
250209012304,-1.440,-2.280,-9.401,0
250209012305,-1.440,-2.274,-9.426,0
250209012306,-1.440,-2.304,-9.407,0
250209012307,-1.434,-2.261,-9.414,0
250209012308,-1.477,-2.298,-9.407,0
250209012309,-1.465,-2.329,-9.438,0
250209012310,-1.428,-2.274,-9.456,0
250209012311,-1.459,-2.268,-9.426,0
250209012312,-1.446,-2.286,-9.444,0
250209012313,-1.440,-2.304,-9.444,0
250209012314,-1.459,-2.274,-9.438,0
250209012315,-1.471,-2.280,-9.438,0
250209012316,-1.459,-2.304,-9.426,0
250209012317,-1.465,-2.249,-9.407,0
250209012318,-1.440,-2.298,-9.426,0
250209012319,-1.483,-2.304,-9.407,0
250209012320,-1.446,-2.268,-9.438,0
250209012321,-1.465,-2.261,-9.420,0
250209012322,-1.483,-2.261,-9.414,0
250209012323,-1.440,-2.274,-9.401,0
250209012324,-1.459,-2.274,-9.426,0
250209012325,-1.477,-2.280,-9.420,0
250209012326,-1.459,-2.268,-9.420,0
250209012327,-1.477,-2.280,-9.414,0
250209012328,-1.483,-2.274,-9.426,0
250209012329,-1.471,-2.261,-9.438,0
250209012330,-1.452,-2.261,-9.438,0
250209012331,-1.459,-2.286,-9.420,0
