250127112459,-0.686,-0.398,10.125,0
250127112500,-0.711,-0.417,9.984,0
250127112501,-0.711,-0.398,9.977,0
250127112502,-0.705,-0.392,9.984,0
250127112623,-3.389,2.782,-8.844,1
250127112624,-1.918,5.877,-7.649,0
250127112625,-0.815,6.815,-6.950,0
250127112626,-0.484,6.460,-7.226,0
250127112627,-0.674,6.668,-7.121,0
250127112632,-4.161,5.240,-7.967,1
250127112633,-2.268,2.494,-8.672,0
250127112634,-5.644,2.102,1.023,0
250127112635,-4.217,0.264,9.628,5
250127112636,-2.127,-0.227,9.659,0
250127112637,-0.601,-0.582,8.721,1
250127112638,-0.196,0.221,9.941,0
250127112639,-0.196,0.215,9.984,0
250127112640,-0.233,0.245,9.965,0
250127112641,-0.208,0.208,9.971,0
250127112720,-0.178,0.196,10.008,0
250127112721,-0.184,0.196,9.971,0
250127112722,-0.202,0.178,9.977,0
250127112723,-0.184,0.190,9.959,0
250127112913,-0.165,0.061,10.118,0
250127112914,-0.178,0.172,9.959,0
250127112915,-0.202,0.190,9.959,0
250127112916,-0.184,0.172,9.947,0
250127112953,-0.202,0.172,9.984,0
250127112954,-0.178,0.196,9.941,0
250127112956,-0.208,0.184,9.971,0
250127112957,-0.215,0.196,9.971,0
250127113031,0.110,-0.221,9.463,0
250127113032,0.202,-0.074,10.008,0
250127113033,0.196,-0.067,9.996,0
250127113034,0.202,-0.104,10.033,0
250127113101,0.049,-0.270,9.867,0
250127113102,0.123,-0.239,9.904,0
250127113103,0.104,-0.135,10.026,0
250127113104,0.116,-0.123,10.026,0
250127113105,0.116,-0.129,10.026,0
250127114103,0.159,0.067,9.996,0
250127114104,0.165,0.086,9.965,0
250127114105,0.178,0.067,9.984,0
250127114106,0.233,0.092,10.026,0
250127114107,0.196,0.043,9.990,0
250127114108,0.184,0.031,9.996,0
250127114109,0.153,0.055,10.014,0
250127114110,0.306,0.159,8.304,2
250127114111,0.693,-0.061,9.959,0
250127114112,0.711,-0.172,10.008,0
250127114114,0.680,-0.086,10.002,0
250127114115,0.705,-0.055,9.977,0
250127120945,0.858,5.197,-8.084,0
250127120946,-0.901,1.765,-9.867,0
250127120947,-1.342,1.569,-9.898,0
250127120948,-1.403,1.581,-9.849,0
250127120953,-0.754,-0.196,9.187,1
250127120954,3.132,-0.576,9.070,4
250127120955,0.190,0.123,9.481,0
250127120956,0.282,-0.031,9.984,0
250127120957,0.233,-0.031,10.020,0
250127120958,0.264,-0.031,10.002,0
250127121145,0.221,-0.141,10.069,0
250127121146,0.239,-0.147,10.057,0
250127121147,0.215,-0.141,10.057,0
250127121148,0.215,-0.104,10.045,0
250127122130,-3.622,-0.932,9.352,0
250127122131,-3.389,-0.778,9.217,0
250127122132,-1.771,-1.226,9.665,0
250127122133,-1.869,0.129,10.008,1
250127122134,-2.727,-0.123,9.506,0
250127122136,-2.776,-0.429,9.702,0
250127122137,-1.593,0.564,8.513,2
250127122138,-1.489,4.976,8.108,0
250127122139,-1.612,1.698,9.481,0
250127122140,-1.943,-0.852,9.671,0
250127122141,-1.869,-1.244,9.573,0
250127122142,-2.384,-0.999,9.732,0
250127122143,-2.427,-1.293,9.610,0
250127122144,-1.894,-1.183,9.824,0
250127122145,-1.747,-2.550,9.610,0
250127122146,-1.642,-2.065,9.726,0
250127122147,-2.059,-2.096,9.579,0
250127122148,-2.022,-0.772,9.622,0
250127122149,-1.428,-0.141,10.118,1
250127122150,-1.385,0.257,9.855,0
